BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Status
0,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,16.0,2.0,16.0,31.058084364,Good
0,16700,12830.0,56465.0,DebtCon,ProfExe,3.0,0.0,0.0,25.0,0.0,15.0,18.251480864,Good
0,16700,53423.0,85685.0,HomeImp,ProfExe,5.0,0.0,0.0,9.0,0.0,12.0,28.160611312,Good
1,16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0,6.0,5.0,42.0,27.842806974999995,Default
1,16800,27623.0,88231.0,DebtCon,ProfExe,8.0,0.0,0.0,10.0,0.0,12.0,53.79780451199999,Default
0,16800,56979.0,90008.0,HomeImp,ProfExe,10.0,0.0,2.0,15.0,1.0,12.0,27.816420302,Good
1,16800,69284.0,29692.0,DebtCon,Office,21.0,0.0,0.0,16.0,1.0,20.0,35.894025859,Default
0,16800,23670.0,41879.0,DebtCon,Mgr,17.0,1.0,0.0,9.0,0.0,17.0,26.696716261,Good
0,16800,81820.0,100366.0,DebtCon,ProfExe,6.0,0.0,1.0,28.0,1.0,41.0,36.211626812,Good
0,16800,102838.0,111319.0,DebtCon,Office,1.0,0.0,0.0,21.0,0.0,34.0,27.57659689,Good
0,16800,50135.0,93772.0,DebtCon,ProfExe,5.0,0.0,0.0,11.0,2.0,21.0,35.856354887,Good
0,16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0,20.0,0.0,20.0,26.733982835,Good
0,16800,94851.0,119053.0,DebtCon,Office,2.0,0.0,1.0,23.0,1.0,34.0,27.009239289,Good
0,16900,131002.0,166859.0,DebtCon,Office,4.0,0.0,0.0,11.0,0.0,20.0,28.151885281,Good
0,16900,58494.0,51549.0,DebtCon,Office,1.0,0.0,0.0,6.0,1.0,8.0,40.628199233,Good
1,16900,73128.0,101683.0,DebtCon,Sales,26.0,0.0,0.0,21.0,0.0,42.0,38.512308689,Default
0,16900,66812.0,90973.0,HomeImp,Office,9.0,0.6,0.6,9.0,0.0,10.0,37.469017947,Good
0,16900,68940.0,88264.0,DebtCon,Office,0.0,0.0,0.0,14.0,0.0,25.0,24.955311418,Good
0,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0,19.0,1.0,23.0,37.324711324,Good
0,16900,53252.0,89720.0,DebtCon,Office,28.0,0.0,0.0,17.0,0.0,22.0,33.016153118,Good
0,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0.0,0.0,11.0,1.0,8.0,28.895954854,Good
0,16900,61847.0,91671.0,DebtCon,ProfExe,9.0,0.0,0.0,17.0,0.0,20.0,21.348254512,Good
0,17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0.0,0.0,23.0,2.0,20.0,37.771957848,Good
0,17000,125257.0,161009.0,DebtCon,Office,3.0,0.0,0.0,11.0,1.0,21.0,27.6372066,Good
0,17000,10866.0,171952.0,HomeImp,Mgr,24.0,0.0,0.0,7.0,2.0,21.0,29.846958737,Good
0,17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0.0,0.0,22.0,1.0,11.0,36.56433032,Good
1,17000,54218.0,75000.0,DebtCon,Mgr,5.0,1.0,0.0,15.0,5.0,35.0,33.1893966592,Default
0,17000,51682.0,67688.0,HomeImp,Office,2.0,0.0,0.0,11.0,0.0,18.0,33.050636366,Good
0,17000,83248.0,95886.0,DebtCon,ProfExe,8.0,0.0,2.0,29.0,1.8,41.0,36.05994724,Good
0,17000,125728.0,159770.0,DebtCon,Mgr,5.0,0.0,0.0,19.0,0.0,18.0,37.008373781,Good
0,17000,31772.0,60289.0,HomeImp,ProfExe,6.0,0.0,0.0,16.0,0.0,13.0,31.125746532,Good
0,17000,134689.0,158661.0,DebtCon,Mgr,8.0,0.0,0.0,19.0,0.0,19.0,36.425571756,Good
0,17000,86341.0,133564.0,DebtCon,ProfExe,15.0,0.0,0.0,26.0,0.0,18.0,28.368210586,Good
0,17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,26.0,0.0,27.0,26.156717881,Good
0,17000,70085.0,81598.0,DebtCon,Office,7.0,0.0,0.0,10.0,1.0,20.0,21.981835715,Good
0,17000,97438.0,158780.0,DebtCon,Mgr,0.0,0.0,0.0,18.0,1.0,18.0,38.796749949,Good
0,17000,6778.0,60065.0,DebtCon,Sales,0.0,0.0,0.0,27.0,0.0,5.0,38.836601841,Good
0,17000,26228.0,60979.0,HomeImp,ProfExe,7.0,0.0,0.0,16.0,0.0,13.0,29.628676491,Good
0,17000,54780.0,93091.0,DebtCon,ProfExe,4.0,0.0,0.0,10.0,1.0,21.0,37.50862467,Good
0,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0.0,0.0,6.0,0.0,16.0,28.004398484,Good
0,17000,60483.0,85015.0,HomeImp,ProfExe,4.0,0.0,0.0,10.0,0.0,12.0,27.29874318,Good
0,17000,23200.0,85000.0,DebtCon,ProfExe,9.0,0.0,0.0,12.0,1.0,21.0,24.8755871414,Good
0,17000,47000.0,112720.0,DebtCon,ProfExe,16.0,0.0,0.0,21.0,0.0,20.0,26.1334431662,Good
0,17000,86000.0,119600.0,DebtCon,ProfExe,12.0,0.4,0.6,11.0,1.8,25.0,33.825517735,Good
0,17000,55820.0,88683.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,23.0,29.348013432200002,Good
1,17000,74910.0,112375.0,DebtCon,Office,28.0,0.0,0.0,8.0,3.0,28.0,29.3701241612,Default
1,17000,61000.0,127000.0,DebtCon,Mgr,9.0,0.0,5.0,21.0,0.0,40.0,34.372342656,Default
1,17000,62755.0,81180.0,DebtCon,ProfExe,19.0,2.0,0.0,11.0,2.0,28.0,29.992285265600003,Default
1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0.0,5.0,27.0,4.0,28.0,28.681700361599997,Default
1,17000,89600.0,115000.0,DebtCon,Self,20.0,0.0,3.0,8.0,0.0,23.0,38.73192632,Default
1,17000,48000.0,69000.0,DebtCon,Office,25.0,0.0,0.0,29.0,3.0,24.0,34.2956843912,Default
0,17000,97517.0,141718.0,DebtCon,Office,2.0,0.0,0.4,11.0,3.0,15.0,31.166029443,Good
0,17000,51018.0,108148.0,HomeImp,Office,0.0,0.0,2.0,10.0,0.0,23.0,40.241259872,Good
0,17000,98451.0,138012.0,DebtCon,Office,3.0,0.0,0.4,10.0,2.0,15.0,33.953593917,Good
0,17000,82662.0,111357.0,DebtCon,Mgr,17.0,0.0,0.0,21.0,4.0,30.0,37.316119916,Good
0,17100,56791.0,94396.0,DebtCon,ProfExe,7.0,0.0,0.0,9.0,1.0,21.0,36.107340903,Good
0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0.0,1.0,21.0,3.0,32.0,29.818743539,Good
0,17100,65043.0,96036.0,DebtCon,Office,27.0,0.0,0.0,27.0,0.0,15.0,14.345367488000003,Good
0,17100,100082.0,119585.0,DebtCon,ProfExe,1.0,0.0,0.0,12.0,0.0,29.0,34.734277161,Good
0,17100,123463.0,160487.0,DebtCon,Office,4.0,0.0,0.0,13.0,0.0,21.0,25.704127792,Good
0,17100,49951.0,111291.0,HomeImp,Office,1.0,0.2,2.0,13.0,1.0,23.0,39.487198141,Good
0,17100,74922.0,91187.0,DebtCon,Mgr,0.0,0.0,0.0,7.0,0.0,16.0,26.767768842,Good
0,17100,59123.0,94247.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,22.0,37.195085532,Good
0,17100,46953.0,69086.0,DebtCon,ProfExe,6.0,0.0,0.0,14.0,2.0,11.0,29.249143602,Good
0,17100,92853.0,130864.0,DebtCon,Mgr,6.0,0.6,4.0,20.0,3.0,41.0,37.492645631,Good
0,17100,54598.0,115838.0,DebtCon,ProfExe,14.0,0.0,0.0,21.0,0.0,20.0,25.632116425,Good
0,17200,51352.0,64386.0,DebtCon,Mgr,27.0,0.0,0.0,25.0,1.0,17.0,36.787305949,Good
0,17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1.0,0.0,19.0,1.0,24.0,36.702340701,Good
0,17200,94937.0,133859.0,DebtCon,Mgr,6.0,0.0,1.0,21.0,2.0,42.0,36.790875327,Good
0,17200,7044.0,57831.0,DebtCon,Sales,0.0,0.0,0.0,28.0,0.0,6.0,37.943315139,Good
0,17200,11950.0,170000.0,HomeImp,Mgr,22.0,0.0,0.0,6.0,1.0,20.0,28.82169866,Good
0,17200,43996.0,79419.0,DebtCon,Mgr,5.0,0.0,0.0,12.0,0.0,9.0,28.662173401,Good
0,17200,33073.0,85654.0,DebtCon,ProfExe,7.0,0.0,0.0,14.0,1.0,20.0,28.274888868,Good
1,17200,74402.0,111910.0,DebtCon,ProfExe,13.0,0.0,1.0,10.0,4.0,34.0,41.359036334,Default
1,17200,62108.0,30698.0,DebtCon,Office,21.0,0.0,0.0,15.0,1.0,21.0,34.538925374,Default
0,17200,48999.0,76544.0,DebtCon,ProfExe,5.0,0.0,0.0,20.0,3.0,31.0,32.841753914,Good
0,17200,85977.0,109238.0,HomeImp,ProfExe,3.0,0.0,0.0,10.0,1.0,25.0,38.948918735,Good
0,17200,45900.0,68126.0,HomeImp,Office,4.0,0.0,0.0,9.0,0.0,17.0,34.179046884,Good
0,17200,52276.0,69860.0,DebtCon,Office,0.0,0.0,0.0,15.0,0.0,25.0,30.587966984,Good
0,17200,48427.0,66082.0,DebtCon,Mgr,28.0,0.0,0.0,24.0,1.0,16.0,38.393634669,Good
0,17200,62840.0,92946.0,HomeImp,ProfExe,5.0,0.0,0.0,11.0,0.0,11.0,27.503540171,Good
0,17200,55254.0,118718.0,DebtCon,ProfExe,15.0,0.0,0.0,23.0,0.0,20.0,26.696158705,Good
0,17300,91132.0,110440.0,DebtCon,ProfExe,10.0,0.0,0.0,12.0,2.0,19.0,36.427218736,Good
0,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0.0,0.0,21.0,4.0,30.0,36.536435564,Good
0,17300,99064.0,156306.0,HomeImp,ProfExe,4.0,0.0,0.0,8.0,0.0,16.0,35.750060441,Good
0,17300,65444.0,91244.0,DebtCon,ProfExe,8.0,0.0,0.0,17.0,0.0,19.0,21.573385223,Good
0,17300,65136.0,83847.0,DebtCon,Office,6.0,0.0,0.0,11.0,0.0,20.0,24.5182717,Good
0,17300,110614.0,137552.0,DebtCon,ProfExe,6.0,0.0,0.0,7.0,0.0,13.0,31.344365522,Good
0,17300,91350.0,107834.0,HomeImp,ProfExe,3.0,0.0,0.0,10.0,0.0,24.0,37.610845011,Good
0,17300,96138.0,124066.0,DebtCon,Office,1.0,0.0,2.0,23.0,0.0,30.0,40.404506226,Good
0,17300,32736.0,49100.0,DebtCon,ProfExe,4.0,0.0,0.0,22.0,0.0,34.0,38.563080996,Good
0,17300,57358.0,71617.0,DebtCon,Office,0.0,0.0,0.0,16.0,0.0,25.0,30.53780606,Good
0,17300,51107.0,64135.0,HomeImp,Office,4.0,0.0,0.0,10.0,0.0,17.0,32.251086122,Good
0,17300,48132.0,78889.0,DebtCon,Mgr,4.0,0.0,0.0,11.0,0.0,8.0,28.298227056,Good
0,17400,61035.0,90434.0,HomeImp,ProfExe,4.0,0.0,0.0,9.0,0.0,12.0,25.357194605,Good
0,17400,58941.0,88470.0,HomeImp,ProfExe,4.0,0.0,0.0,10.0,0.0,12.0,25.557593337,Good
0,17400,25859.0,43684.0,DebtCon,Mgr,16.0,1.0,0.0,8.0,1.0,17.0,27.107619574,Good
0,17400,43110.0,73614.0,DebtCon,Mgr,1.0,0.0,0.0,10.0,1.0,8.0,26.379108017,Good
0,17400,11147.0,166496.0,HomeImp,Mgr,23.0,0.0,0.0,6.0,1.0,19.0,29.531664151,Good
0,17400,42876.0,66085.0,DebtCon,Mgr,26.0,0.0,0.0,23.0,1.0,16.0,38.027521678,Good
1,17400,54161.0,75500.0,DebtCon,Office,4.0,0.0,0.0,2.0,5.0,11.0,35.431736253400004,Default
0,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,10.0,0.0,9.0,27.133989435,Good
0,17400,97072.0,155146.0,DebtCon,Mgr,0.0,0.0,0.0,17.0,0.0,19.0,40.507964774,Good
0,17400,49765.0,66782.0,DebtCon,Mgr,27.0,0.0,0.0,23.0,1.0,16.0,39.383064504,Good
0,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0,12.0,0.0,20.0,26.603511505,Good
0,17400,159306.0,200447.0,DebtCon,ProfExe,10.0,0.0,0.0,23.0,0.0,37.0,24.356593557,Good
0,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0.0,0.0,12.0,0.0,30.0,35.114150348,Good
0,17400,56111.0,114521.0,HomeImp,Office,2.0,0.2,2.0,13.0,1.0,24.0,38.695083557,Good
0,17400,64163.0,84948.0,HomeImp,ProfExe,12.0,0.0,2.0,14.0,0.0,13.0,27.979694402,Good
0,17500,99853.0,163401.0,DebtCon,Mgr,0.0,0.0,0.0,17.0,1.0,18.0,37.82861717,Good
0,17500,101354.0,117209.0,DebtCon,ProfExe,1.0,0.0,0.0,11.0,0.0,30.0,36.851723302,Good
0,17500,133243.0,154513.0,DebtCon,Mgr,9.0,0.0,0.0,18.0,0.0,18.0,37.462991964,Good
0,17500,49968.0,68025.0,HomeImp,Office,3.0,0.0,0.0,11.0,0.0,18.0,34.10902705,Good
0,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0,13.0,3.0,19.0,32.276809318,Good
0,17500,100642.0,138550.0,DebtCon,Office,3.0,0.4,1.2,10.0,3.0,16.0,32.176380263,Good
1,17500,56647.0,78000.0,DebtCon,ProfExe,11.0,3.0,2.0,8.0,5.0,29.0,27.0631477518,Default
1,17500,68000.0,133015.0,DebtCon,Office,19.0,1.0,1.0,15.0,5.0,21.0,33.963709687800005,Default
0,17500,85183.0,108948.0,HomeImp,ProfExe,4.0,0.0,0.0,10.0,1.0,25.0,37.103025992,Good
0,17500,61524.0,87188.0,HomeImp,ProfExe,3.0,0.0,0.0,10.0,1.0,13.0,25.401570002,Good
1,17500,91000.0,116000.0,DebtCon,ProfExe,0.0,0.0,0.0,16.0,3.0,26.0,31.769713543599998,Default
0,17500,102858.0,138977.0,DebtCon,Office,2.0,0.4,1.2,8.0,2.0,15.0,31.669319454,Good
0,17500,23288.0,94904.0,DebtCon,ProfExe,8.0,0.0,0.0,12.0,0.0,20.0,29.675382217,Good
0,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,20.0,1.0,35.0,39.301070716,Good
0,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,13.0,0.0,14.0,29.203654576,Good
0,17600,44571.0,66088.0,HomeImp,Office,2.0,0.0,0.0,11.0,0.0,17.0,30.871901786,Good
0,17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,7.0,1.0,16.0,23.93494584,Good
0,17600,59347.0,68667.0,DebtCon,Office,0.0,0.0,0.0,15.0,0.0,25.0,30.052323948,Good
0,17600,71983.0,97939.0,DebtCon,Office,1.0,0.0,0.0,12.0,3.0,19.0,29.808589765,Good
0,17600,62198.0,101183.0,HomeImp,ProfExe,21.0,0.0,0.0,19.0,1.0,23.0,39.139756562,Good
0,17600,71366.0,87862.0,DebtCon,Office,5.0,0.0,0.0,10.0,0.0,20.0,23.400137117,Good
0,17600,61093.0,97551.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,22.0,35.562993202,Good
0,17700,64964.0,88856.0,DebtCon,Office,5.0,0.0,0.0,10.0,0.0,19.0,21.933006318,Good
0,17700,60260.0,90196.0,HomeImp,ProfExe,11.0,0.0,1.0,15.0,0.0,14.0,29.60717111,Good
0,17700,36253.0,57420.0,DebtCon,ProfExe,3.0,0.0,0.0,22.0,1.0,34.0,37.934570083,Good
0,17700,58494.0,56402.0,DebtCon,Office,3.0,0.0,0.0,8.0,2.0,8.0,38.685506283,Good
0,17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0,8.0,0.0,13.0,27.592277381,Good
0,17700,71399.0,96588.0,HomeImp,ProfExe,7.0,0.0,0.0,7.0,0.0,16.0,33.626585668,Good
0,17700,98476.0,136319.0,DebtCon,Office,2.0,0.0,0.6,9.0,3.0,16.0,32.221024839,Good
0,17700,85150.0,113104.0,DebtCon,ProfExe,11.0,0.0,0.0,12.0,2.0,19.0,38.962872064,Good
1,17700,58016.0,76416.0,DebtCon,Office,4.0,0.0,0.0,2.0,5.0,10.0,41.463373328,Default
0,17700,47064.0,71698.0,DebtCon,ProfExe,3.0,0.0,0.0,20.0,3.0,32.0,30.403203826,Good
0,17700,58494.0,55796.0,DebtCon,Office,1.0,0.0,0.0,7.0,2.0,8.0,40.20948611,Good
0,17700,56375.0,90435.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,23.0,36.023276773,Good
0,17700,72911.0,97317.0,DebtCon,Mgr,1.0,0.0,0.0,7.0,0.0,17.0,25.329250867,Good
0,17700,82302.0,111228.0,HomeImp,ProfExe,4.0,0.0,0.0,10.0,0.0,25.0,37.160561204,Good
0,17800,83080.0,108348.0,HomeImp,ProfExe,1.0,0.0,0.0,11.0,0.0,25.0,36.459087678,Good
0,17800,56956.0,74305.0,DebtCon,Office,0.0,0.0,0.0,16.0,0.0,24.0,31.817471916,Good
0,17800,60611.0,89943.0,DebtCon,Office,28.0,0.0,0.0,17.0,0.0,21.0,30.813240588,Good
0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0.0,0.0,10.0,0.0,13.0,28.155959991,Good
0,17800,51689.0,115660.0,DebtCon,ProfExe,16.0,0.0,0.0,23.0,0.0,19.0,27.467001805,Good
0,17800,137169.0,182280.0,DebtCon,Mgr,12.0,0.0,0.0,20.0,0.0,21.0,28.846448119,Good
0,17800,13839.0,171378.0,HomeImp,Mgr,23.0,0.0,0.0,7.0,2.0,21.0,31.359609533,Good
0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,7.0,2.0,21.0,30.062792323,Good
0,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0,22.0,0.0,19.0,24.251971765,Good
0,17800,69306.0,94504.0,HomeImp,ProfExe,7.0,0.0,0.0,7.0,0.0,15.0,32.294216902,Good
0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,20.0,0.0,27.0,20.079334384,Good
0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,21.0,3.0,32.0,32.509012068,Good
1,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0,12.0,0.0,16.0,38.289202295,Default
0,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,22.0,0.0,34.0,39.831500564,Good
0,17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0,9.0,0.0,19.0,24.072191356,Good
0,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,14.0,3.0,19.0,29.961189014,Good
0,17900,63559.0,81536.0,HomeImp,ProfExe,13.0,0.0,3.0,15.0,0.0,13.0,26.189767088,Good
0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,7.0,0.0,18.0,27.710657289,Good
0,17900,70444.0,95860.0,HomeImp,Office,7.0,0.6,0.8,8.0,0.0,11.0,38.142822739,Good
1,17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0,8.0,5.0,5.0,30.4611785946,Default
0,17900,102054.0,143103.0,DebtCon,Office,5.0,0.4,1.2,10.0,2.0,16.0,32.847435051,Good
0,17900,56273.0,111507.0,HomeImp,Office,1.0,0.2,2.0,10.0,1.0,23.0,39.491487113,Good
1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,10.0,0.0,31.0,42.373232999,Default
0,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0,23.0,1.0,17.0,36.07297543,Good
0,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0,7.0,0.0,17.0,26.405666645,Good
0,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,17.0,2.0,13.0,32.5357625818,Good
0,18000,97523.0,130166.0,DebtCon,Mgr,5.0,0.2,0.4,21.0,3.0,42.0,40.591687385,Good
0,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,13.0,0.0,25.0,23.58566428,Good
0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0,20.0,0.0,24.0,36.33819671,Good
0,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,7.0,0.0,16.0,32.886875225,Good
0,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,13.0,1.0,21.0,23.200941214,Good
0,18000,23252.0,50750.0,DebtCon,ProfExe,16.0,0.0,0.0,15.0,1.0,20.0,24.7227971496,Good
0,18000,105000.0,172500.0,DebtCon,Office,6.0,0.0,0.0,18.0,4.0,24.0,42.194534418399996,Good
0,18000,7051.0,66200.0,DebtCon,Office,5.0,0.0,0.0,21.0,0.0,22.0,31.738146529999995,Good
0,18000,88000.0,131300.0,DebtCon,Mgr,14.0,0.0,0.0,15.0,2.0,26.0,37.7841569026,Good
0,18000,124000.0,195000.0,HomeImp,ProfExe,13.0,0.0,0.0,17.0,0.0,22.0,39.577630717,Good
0,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0.0,1.0,26.0,1.0,20.0,34.9714205642,Good
0,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0,23.0,3.0,17.0,36.631078026,Good
0,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0,16.0,1.0,42.0,35.5808742528,Good
1,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0,11.0,1.0,11.0,26.8376806882,Default
1,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,9.0,0.0,33.0,27.2016168532,Default
0,18000,55169.0,114786.0,HomeImp,Office,2.0,0.0,2.0,10.0,0.0,24.0,37.547732856,Good
0,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,11.0,0.0,30.0,37.877411067,Good
0,18000,90275.0,135792.0,DebtCon,Mgr,13.0,0.0,0.0,15.0,1.0,26.0,33.336960792,Good
0,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,16.0,0.0,42.0,39.483023972,Good
0,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,16.0,1.0,42.0,37.352105103,Good
0,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0,18.0,3.0,23.0,40.15214366,Good
0,18100,144692.0,183630.0,DebtCon,Mgr,11.0,0.0,0.0,21.0,0.0,21.0,27.384116512,Good
0,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0,15.0,0.0,42.0,40.574022482,Good
1,18100,23590.0,200447.0,DebtCon,Mgr,10.0,7.0,2.0,11.0,5.0,41.0,33.272297524,Default
0,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,21.0,0.0,27.0,21.469271809,Good
0,18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0,19.0,3.0,23.0,40.298698909,Good
0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,26.0,1.0,20.0,42.119285302,Good
0,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,9.0,1.0,16.0,24.449452808,Good
0,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0,15.0,0.0,19.0,37.945522273,Good
0,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,14.0,1.0,20.0,29.016609979,Good
0,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,26.0,0.0,26.0,27.199154012,Good
0,18200,50250.0,72000.0,DebtCon,Mgr,10.0,2.0,0.0,6.0,3.0,28.0,27.8937993844,Good
0,18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0,8.0,0.0,16.0,34.709935978,Good
0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,6.0,2.0,20.0,29.804601445,Good
1,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,9.0,2.0,19.0,38.345340781,Default
0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,19.0,0.0,27.0,20.415931614,Good
0,18200,94727.0,136877.0,DebtCon,Mgr,15.0,0.0,0.0,14.0,2.0,26.0,36.056437467,Good
0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,23.0,2.0,17.0,32.721694978,Good
0,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0,13.0,0.0,14.0,27.946675965,Good
0,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0,13.0,0.0,24.0,23.896554711,Good
0,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0,19.0,0.0,27.0,20.856067533,Good
0,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,6.0,0.0,22.0,35.357287245,Good
0,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,8.0,0.0,16.0,26.692666627,Good
1,18200,95091.0,113294.0,DebtCon,ProfExe,15.0,0.0,3.0,16.0,0.0,36.0,53.79780451199999,Default
0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,23.0,2.0,22.0,38.939650897,Good
0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,10.0,0.0,25.0,39.720488984,Good
0,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,15.0,1.0,19.0,36.299617975,Good
0,18300,109192.0,139384.0,DebtCon,ProfExe,6.0,0.0,0.0,10.0,0.0,14.0,29.397593104,Good
0,18300,90099.0,118545.0,DebtCon,ProfExe,12.0,0.0,0.0,12.0,3.0,18.0,38.899231691,Good
0,18300,35975.0,60500.0,DebtCon,Office,13.0,0.0,2.0,10.0,1.0,22.0,26.1041225208,Good
1,18300,60100.0,82506.0,DebtCon,ProfExe,10.0,3.0,1.0,14.0,2.0,42.0,28.542200282,Default
0,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,7.0,0.0,17.0,25.244046294,Good
0,18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,9.0,0.0,16.0,36.213987487,Good
0,18300,68096.0,99051.0,DebtCon,Mgr,1.0,0.0,0.0,7.0,0.0,17.0,27.633516483,Good
0,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,6.0,0.0,15.0,32.004056088,Good
0,18300,89455.0,124840.0,DebtCon,ProfExe,13.0,0.4,0.4,12.0,1.2,24.0,29.962401502,Good
0,18300,67550.0,95440.0,DebtCon,Office,3.0,0.0,0.0,13.0,0.0,25.0,22.854999265,Good
0,18400,68655.0,94322.0,HomeImp,ProfExe,8.0,0.0,0.0,6.0,0.0,15.0,32.74121014,Good
0,18400,89101.0,118748.0,DebtCon,ProfExe,7.0,0.0,0.0,13.0,2.0,21.0,21.76282696,Good
0,18400,94280.0,122172.0,DebtCon,Office,23.0,0.0,0.0,23.0,2.0,16.0,33.363528658,Good
0,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,20.0,0.0,23.0,38.41536702,Good
0,18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,7.0,0.0,23.0,35.425579192,Good
0,18400,99902.0,125249.0,DebtCon,Office,26.0,0.0,0.0,25.0,2.0,16.0,33.488547383,Good
0,18400,110580.0,137926.0,DebtCon,ProfExe,6.0,0.0,0.0,8.0,0.0,13.0,29.116887715,Good
0,18400,94952.0,129177.0,DebtCon,ProfExe,12.0,0.0,1.2,12.0,1.4,24.0,29.967505846,Good
