BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Status
0,17800,13660.0,173360.0,HomeImp,Mgr,23.0,0.0,0.0,78.84,2.0,21.0,30.06,Good
0,17800,54003.0,116434.0,DebtCon,ProfExe,18.0,0.0,0.0,268.72,0.0,19.0,24.25,Good
0,17800,69306.0,94504.0,HomeImp,ProfExe,7.0,0.0,0.0,85.85,0.0,15.0,32.29,Good
0,17800,56432.0,157665.0,DebtCon,ProfExe,20.0,0.0,0.0,238.17,0.0,27.0,20.08,Good
0,17800,44326.0,79651.0,DebtCon,ProfExe,4.0,0.0,0.0,246.8,3.0,32.0,32.51,Good
1,17900,70046.0,135917.0,DebtCon,Self,1.0,1.0,2.0,138.01,0.0,16.0,38.29,Default
0,17900,37265.0,53214.0,DebtCon,ProfExe,2.0,0.0,0.0,259.96,0.0,34.0,39.83,Good
0,17900,62697.0,89848.0,DebtCon,Office,7.0,0.0,0.0,113.06,0.0,19.0,24.07,Good
0,17900,72501.0,94488.0,DebtCon,Office,1.0,0.0,0.0,162.39,3.0,19.0,29.96,Good
0,17900,63559.0,81536.0,HomeImp,ProfExe,13.0,0.0,3.0,176.87,0.0,13.0,26.19,Good
0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,89.44,0.0,18.0,27.71,Good
0,17900,70444.0,95860.0,HomeImp,Office,7.0,0.0,0.4494423791821561,95.68,0.0,11.0,38.14,Good
1,17900,96450.0,135822.0,HomeImp,ProfExe,6.0,0.0,1.0,90.3,5.0,5.0,34.82,Default
0,17900,102054.0,143103.0,DebtCon,Office,5.0,0.0,0.4494423791821561,125.86,2.0,16.0,32.85,Good
0,17900,56273.0,111507.0,HomeImp,Office,1.0,0.0,2.0,123.02,1.0,23.0,39.49,Good
1,17900,51080.0,92051.0,HomeImp,Mgr,10.0,0.0,0.0,117.09,0.0,31.0,42.37,Default
0,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1.0,0.0,279.01,1.0,17.0,36.07,Good
0,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0.0,0.0,83.86,0.0,17.0,26.41,Good
0,18000,68000.0,98898.0,DebtCon,Office,10.0,0.0,0.0,206.97,2.0,13.0,34.82,Good
0,18000,97523.0,130166.0,DebtCon,Mgr,5.0,0.0,0.4494423791821561,247.97,3.0,42.0,40.59,Good
0,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,155.88,0.0,25.0,23.59,Good
0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0.0,0.0,237.1,0.0,24.0,36.34,Good
0,18000,72152.0,102671.0,HomeImp,ProfExe,7.0,0.0,0.0,84.64,0.0,16.0,32.89,Good
0,18000,88509.0,112933.0,DebtCon,ProfExe,4.0,0.0,0.0,150.8,1.0,21.0,23.2,Good
0,18000,23252.0,50750.0,DebtCon,ProfExe,16.0,0.0,0.0,180.6,1.0,20.0,34.82,Good
0,18000,105000.0,172500.0,DebtCon,Office,6.0,0.0,0.0,219.17,4.0,24.0,34.82,Good
0,18000,7051.0,66200.0,DebtCon,Office,7.0,0.0,0.0,250.57,0.0,22.0,34.82,Good
0,18000,88000.0,131300.0,DebtCon,Mgr,14.0,0.0,0.0,179.57,2.0,26.0,34.82,Good
0,18000,124000.0,195000.0,HomeImp,ProfExe,13.0,0.0,0.0,202.9,0.0,22.0,34.82,Good
0,18000,94554.0,119000.0,HomeImp,Mgr,1.0,0.0,1.0,308.47,1.0,20.0,34.82,Good
0,18000,90000.0,120600.0,DebtCon,Office,25.0,0.0,0.0,272.93,3.0,17.0,34.82,Good
0,18000,45000.0,68500.0,DebtCon,ProfExe,10.0,0.0,0.0,190.8,1.0,42.0,34.82,Good
1,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0,129.83,1.0,11.0,34.82,Default
1,18000,12900.0,21500.0,HomeImp,Office,5.0,3.0,0.0,109.57,0.0,33.0,34.82,Default
0,18000,55169.0,114786.0,HomeImp,Office,2.0,0.0,2.0,120.15,0.0,24.0,37.55,Good
0,18000,100822.0,118817.0,DebtCon,ProfExe,0.0,0.0,0.0,126.43,0.0,30.0,37.88,Good
0,18000,90275.0,135792.0,DebtCon,Mgr,13.0,0.0,0.0,178.66,1.0,26.0,33.34,Good
0,18000,50409.0,78404.0,DebtCon,ProfExe,9.0,0.0,0.0,191.28,0.0,42.0,39.48,Good
0,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,189.87,1.0,42.0,37.35,Good
0,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0,218.02,3.0,23.0,40.15,Good
0,18100,144692.0,183630.0,DebtCon,Mgr,11.0,0.0,0.0,256.21,0.0,21.0,27.38,Good
0,18100,46145.0,72200.0,DebtCon,ProfExe,11.0,0.0,0.0,178.19,0.0,42.0,40.57,Good
1,18100,23590.0,200447.375,DebtCon,Mgr,10.0,7.0,2.0,136.53,5.0,41.0,33.27,Default
0,18100,57864.0,164069.0,DebtCon,ProfExe,19.0,0.0,0.0,247.55,0.0,27.0,21.47,Good
0,18100,112832.0,182418.0,DebtCon,Office,8.0,0.0,0.0,230.07,3.0,23.0,40.3,Good
0,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.6,1.0,20.0,42.12,Good
0,18100,27239.0,39723.0,DebtCon,Mgr,17.0,0.0,0.0,111.53,1.0,16.0,24.45,Good
0,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0.0,0.0,175.9,0.0,19.0,37.95,Good
0,18100,32554.0,92419.0,DebtCon,ProfExe,8.0,0.0,0.0,164.91,1.0,20.0,29.02,Good
0,18100,18611.0,171194.0,HomeImp,Self,5.0,0.0,0.0,313.04,0.0,26.0,27.2,Good
0,18200,50250.0,72000.0,DebtCon,Mgr,10.0,2.0,0.0,75.07,3.0,28.0,34.82,Good
0,18200,93702.0,158647.0,HomeImp,ProfExe,4.0,0.0,1.0,96.18,0.0,16.0,34.71,Good
0,18200,16386.0,170310.0,HomeImp,Mgr,23.0,0.0,0.0,73.01,2.0,20.0,29.8,Good
1,18200,67809.0,89339.0,DebtCon,Sales,0.0,3.0,0.0,102.46,2.0,19.0,38.35,Default
0,18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.55,0.0,27.0,20.42,Good
0,18200,94727.0,136877.0,DebtCon,Mgr,15.0,0.0,0.0,168.96,2.0,26.0,36.06,Good
0,18200,97146.0,124195.0,DebtCon,Office,24.0,0.0,0.0,278.31,2.0,17.0,32.72,Good
0,18200,61690.0,89963.0,HomeImp,ProfExe,15.0,0.0,2.0,157.41,0.0,14.0,27.95,Good
0,18200,61554.0,94510.0,DebtCon,Office,2.0,0.0,0.0,161.35,0.0,24.0,23.9,Good
0,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0,232.3,0.0,27.0,20.86,Good
0,18200,62141.0,90434.0,DebtCon,Office,0.0,0.0,0.0,69.41,0.0,22.0,35.36,Good
0,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,95.34,0.0,16.0,26.69,Good
1,18200,95091.0,113294.0,DebtCon,ProfExe,15.0,0.0,3.0,188.5,0.0,36.0,53.79,Default
0,18200,78077.0,105522.0,DebtCon,ProfExe,0.0,0.0,0.0,278.44,2.0,22.0,38.94,Good
0,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.53,0.0,25.0,39.72,Good
0,18300,26982.0,59552.0,DebtCon,ProfExe,15.0,0.0,0.0,183.61,1.0,19.0,36.3,Good
0,18300,109192.0,139384.0,DebtCon,ProfExe,6.0,0.0,0.0,122.87,0.0,14.0,29.4,Good
0,18300,90099.0,118545.0,DebtCon,ProfExe,12.0,0.0,0.0,140.52,3.0,18.0,38.9,Good
0,18300,35975.0,60500.0,DebtCon,Office,13.0,0.0,2.0,118.67,1.0,22.0,34.82,Good
1,18300,60100.0,82506.0,DebtCon,ProfExe,10.0,3.0,1.0,171.47,2.0,42.5,34.82,Default
0,18300,73510.0,95132.0,DebtCon,Mgr,0.0,0.0,0.0,86.68,0.0,17.0,25.24,Good
0,18300,93728.0,153093.0,HomeImp,ProfExe,5.0,0.0,0.0,109.34,0.0,16.0,36.21,Good
0,18300,68096.0,99051.0,DebtCon,Mgr,1.0,0.0,0.0,85.84,0.0,17.0,27.63,Good
0,18300,68517.0,97151.0,HomeImp,ProfExe,7.0,0.0,0.0,77.52,0.0,15.0,32.0,Good
0,18300,89455.0,124840.0,DebtCon,ProfExe,13.0,0.0,0.4494423791821561,148.76,1.0,24.0,29.96,Good
0,18300,67550.0,95440.0,DebtCon,Office,3.0,0.0,0.0,154.15,0.0,25.0,22.85,Good
0,18400,68655.0,94322.0,HomeImp,ProfExe,8.0,0.0,0.0,76.79,0.0,15.0,32.74,Good
0,18400,89101.0,118748.0,DebtCon,ProfExe,7.0,0.0,0.0,153.85,2.0,21.0,21.76,Good
0,18400,94280.0,122172.0,DebtCon,Office,23.0,0.0,0.0,280.05,2.0,16.0,33.36,Good
0,18400,63569.0,95729.0,HomeImp,ProfExe,23.0,0.0,0.0,237.28,0.0,23.0,38.42,Good
0,18400,61049.0,96397.0,DebtCon,Office,2.0,0.0,0.0,80.16,0.0,23.0,35.43,Good
0,18400,99902.0,125249.0,DebtCon,Office,26.0,0.0,0.0,294.42,2.0,16.0,33.49,Good
0,18400,110580.0,137926.0,DebtCon,ProfExe,6.0,0.0,0.0,93.43,0.0,13.0,29.12,Good
0,18400,94952.0,129177.0,DebtCon,ProfExe,12.0,0.0,0.4494423791821561,140.48,1.0,24.0,29.97,Good
0,18400,83548.0,111626.0,DebtCon,ProfExe,9.0,0.0,0.0,163.85,3.0,17.0,37.08,Good
0,18400,16756.0,66340.0,DebtCon,Office,7.0,0.0,0.0,239.84,0.0,21.0,38.66,Good
0,18400,48970.0,69559.0,DebtCon,ProfExe,20.0,0.0,0.0,178.02,0.0,23.0,39.71,Good
0,18400,75491.0,101745.0,DebtCon,ProfExe,0.0,0.0,0.0,279.37,1.0,20.0,38.75,Good
0,18500,57174.0,91772.0,HomeImp,ProfExe,4.0,0.0,0.0,129.66,0.0,13.0,28.9,Good
0,18500,46555.0,69186.0,DebtCon,ProfExe,19.0,0.0,0.0,187.23,0.0,22.0,38.19,Good
0,18500,26389.0,85552.0,DebtCon,ProfExe,7.0,0.0,0.0,152.04,1.0,21.0,27.36,Good
0,18500,102472.0,115719.0,DebtCon,ProfExe,0.0,0.0,0.0,120.09,0.0,30.0,34.24,Good
0,18500,10934.0,66367.0,DebtCon,Sales,1.0,0.0,0.0,326.57,0.0,5.0,38.15,Good
0,18500,14111.0,71628.0,DebtCon,Office,7.0,0.0,0.0,246.99,0.0,22.0,39.61,Good
0,18500,65165.0,90805.0,DebtCon,Office,2.0,0.0,0.0,160.73,0.0,25.0,25.37,Good
0,18500,81938.0,106187.0,DebtCon,ProfExe,2.0,0.0,0.0,282.9,1.0,21.0,40.04,Good
0,18500,67686.0,95949.0,HomeImp,ProfExe,9.0,0.0,0.0,78.95,0.0,16.0,31.81,Good
0,18500,42683.0,68000.0,DebtCon,Office,3.0,0.0,0.0,229.3,0.0,12.0,34.82,Good
0,18500,71000.0,95000.0,DebtCon,Mgr,6.0,0.0,0.0,71.0,5.0,24.0,34.82,Good
0,18500,49367.0,71485.0,DebtCon,ProfExe,10.0,0.0,0.0,175.39,1.0,42.0,37.77,Good
0,18500,99474.0,127470.0,DebtCon,Office,22.0,0.0,0.0,287.0,3.0,16.0,31.0,Good
0,18500,90150.0,122767.0,DebtCon,ProfExe,12.0,0.0,0.4494423791821561,135.57,1.0,25.0,33.46,Good
1,18600,73473.0,105848.0,HomeImp,Mgr,9.0,0.0,4.0,186.71,1.0,14.0,27.65,Default
0,18600,84874.0,115759.0,DebtCon,ProfExe,9.0,0.0,0.0,146.07,3.0,18.0,39.83,Good
0,18600,96993.0,134785.0,DebtCon,Mgr,14.0,0.0,0.0,173.9,2.0,25.0,33.36,Good
0,18600,14167.0,71194.0,DebtCon,Office,7.0,0.0,0.0,264.02,0.0,21.0,40.25,Good
0,18600,98200.0,123662.0,DebtCon,Office,0.0,0.0,3.0,241.64,0.0,29.0,41.05,Good
0,18600,100144.0,153751.0,HomeImp,ProfExe,4.0,0.0,0.0,93.66,0.0,16.0,34.89,Good
0,18600,50167.0,96312.0,DebtCon,ProfExe,5.0,0.0,0.0,128.34,1.0,21.0,36.38,Good
0,18600,48711.0,69611.0,HomeImp,Office,2.0,0.0,0.0,130.25,0.0,17.0,33.69,Good
1,18600,64248.0,82690.0,DebtCon,Mgr,0.0,1.0,0.0,89.19,0.0,23.0,53.79,Default
0,18600,49385.0,70220.0,DebtCon,ProfExe,6.0,0.0,0.0,229.47,2.0,32.0,30.73,Good
0,18600,132785.0,155644.0,DebtCon,Mgr,7.0,0.0,0.0,225.73,0.0,20.0,37.33,Good
0,18600,43438.0,69441.0,DebtCon,Office,1.0,0.0,0.0,229.27,0.0,11.0,35.8,Good
0,18600,65019.0,20700.0,DebtCon,ProfExe,6.0,0.0,0.0,104.53,1.0,19.0,34.82,Good
0,18600,80970.0,101244.0,DebtCon,ProfExe,0.0,0.0,0.0,272.88,2.0,20.0,39.81,Good
0,18600,15243.0,172611.0,HomeImp,Mgr,25.0,0.0,0.0,73.44,2.0,21.0,29.1,Good
1,18600,51936.0,75278.0,DebtCon,ProfExe,3.0,0.0,0.0,199.8,0.0,21.0,37.0,Default
0,18600,96476.0,119780.0,DebtCon,Office,0.0,0.0,2.0,264.15,0.0,29.0,40.81,Good
0,18700,58498.0,90135.0,DebtCon,Office,28.0,0.0,0.0,199.11,0.0,21.0,33.18,Good
0,18700,69954.0,104510.0,DebtCon,Office,10.0,0.0,0.0,211.24,2.0,13.0,33.55,Good
0,18700,11886.0,63762.0,DebtCon,Sales,0.0,0.0,0.0,315.26,0.0,5.0,39.68,Good
0,18700,47903.0,63933.0,HomeImp,Office,3.0,0.0,0.0,120.42,1.0,17.0,32.98,Good
0,18700,136790.0,178135.0,DebtCon,Mgr,12.0,0.0,0.0,246.95,0.0,21.0,30.12,Good
0,18700,110292.0,132953.0,DebtCon,ProfExe,7.0,0.0,0.0,105.42,0.0,14.0,30.55,Good
0,18700,93210.0,109980.0,DebtCon,ProfExe,7.0,0.0,0.0,145.49,2.0,20.0,22.5,Good
0,18700,66197.0,83151.0,HomeImp,ProfExe,12.0,0.0,2.0,157.95,0.0,14.0,29.35,Good
0,18700,66891.0,94454.0,DebtCon,Office,0.0,0.0,0.0,160.71,3.0,20.0,32.78,Good
1,18700,66003.0,82410.0,DebtCon,Mgr,0.0,1.0,0.0,85.77,1.0,23.0,51.52,Default
0,18700,59929.0,89526.0,DebtCon,Office,0.0,0.0,0.0,64.45,0.0,22.0,35.09,Good
0,18800,77025.0,103322.0,HomeImp,ProfExe,8.0,0.0,0.0,87.13,0.0,15.0,33.41,Good
0,18800,70102.0,99841.0,HomeImp,ProfExe,10.0,0.0,0.0,68.17,0.0,16.0,32.85,Good
1,18800,67666.0,167619.0,HomeImp,ProfExe,14.0,0.0,0.0,135.95,1.0,11.0,47.59,Default
0,18800,159306.0,199303.0,DebtCon,ProfExe,9.0,0.0,0.0,270.88,1.0,38.0,25.53,Good
1,18800,73396.0,137076.0,DebtCon,Office,18.0,0.0,1.0,163.59,4.0,20.0,40.38,Default
0,18800,96272.0,163250.0,DebtCon,Mgr,2.0,0.0,0.0,204.49,1.0,19.0,37.87,Good
0,18800,98582.0,122597.0,HomeImp,Mgr,1.0,0.0,0.0,307.52,1.0,20.0,39.39,Good
0,18800,7739.0,65181.0,DebtCon,Sales,0.0,0.0,0.0,315.23,0.0,6.0,37.98,Good
0,18800,91731.0,125902.0,DebtCon,Office,24.0,0.0,0.0,276.73,2.0,16.0,32.29,Good
0,18800,22782.0,60590.0,HomeImp,ProfExe,8.0,0.0,0.0,198.88,0.0,13.0,30.33,Good
0,18800,88828.0,116683.0,DebtCon,ProfExe,6.0,0.0,0.0,141.84,1.0,20.0,21.68,Good
0,18900,127269.0,200447.375,HomeImp,ProfExe,14.0,0.0,0.0,206.2,0.0,21.0,36.27,Good
0,18900,65019.0,49442.0,DebtCon,Office,2.0,0.0,0.0,76.57,1.0,9.0,38.88,Good
0,18900,83474.0,104133.0,HomeImp,ProfExe,4.0,0.0,0.0,109.99,1.0,24.0,38.86,Good
0,18900,87657.0,117577.0,DebtCon,ProfExe,9.0,0.0,0.0,142.47,2.0,19.0,39.97,Good
1,18900,51075.0,78045.0,DebtCon,Office,2.0,1.0,5.0,74.09,1.0,15.0,42.2,Default
0,18900,39727.0,68477.0,DebtCon,Office,11.0,0.0,2.0,134.28,0.0,22.0,40.42,Good
1,18900,17800.0,40798.0,DebtCon,Office,6.0,2.0,0.0,167.47,2.0,16.0,34.82,Default
0,18900,68315.0,98175.0,HomeImp,Mgr,14.0,0.0,0.0,161.33,0.0,28.0,34.82,Good
0,18900,127559.0,154545.0,DebtCon,Mgr,7.0,0.0,0.0,216.67,0.0,18.0,36.92,Good
0,18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0.0,0.0,251.55,0.0,19.0,25.77,Good
0,18900,100416.0,161147.0,DebtCon,Mgr,1.0,0.0,0.0,216.1,1.0,18.0,38.46,Good
0,18900,44605.0,65489.0,DebtCon,ProfExe,15.0,0.0,0.0,189.01,0.0,23.0,38.57,Good
1,18900,61429.0,84990.0,DebtCon,ProfExe,8.0,3.0,1.0,166.18,2.0,42.5,40.44,Default
0,18900,101289.0,127485.0,HomeImp,Mgr,0.0,0.0,0.0,319.25,0.0,19.0,42.72,Good
0,18900,52640.0,113391.0,DebtCon,ProfExe,16.0,0.0,0.0,257.52,0.0,19.0,27.79,Good
0,18900,82537.0,117610.0,DebtCon,Mgr,16.0,0.0,0.0,233.85,5.0,30.0,39.06,Good
0,19000,52157.0,157459.0,DebtCon,ProfExe,19.0,0.0,0.0,248.72,0.0,28.0,21.92,Good
0,19000,62356.0,92299.0,DebtCon,Office,0.0,0.0,0.0,60.29,0.0,23.0,34.82,Good
0,19000,159306.0,195892.0,DebtCon,ProfExe,10.0,0.0,0.0,276.76,0.0,38.0,24.48,Good
0,19000,130291.0,168187.0,DebtCon,Office,3.0,0.0,0.0,140.69,0.0,20.0,24.79,Good
0,19000,159306.0,200184.0,DebtCon,ProfExe,9.0,0.0,0.0,256.65,0.0,38.0,23.67,Good
0,19000,22236.0,169461.0,HomeImp,Self,7.0,0.0,0.0,296.08,0.0,27.0,27.64,Good
0,19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0.0,0.0,93.16,0.0,16.0,33.52,Good
0,19000,107199.0,132723.0,DebtCon,ProfExe,7.0,0.0,0.0,91.37,0.0,13.0,31.44,Good
0,19000,57429.0,86250.0,DebtCon,Office,5.0,0.0,0.4494423791821561,175.5,1.0,16.0,34.82,Good
0,19000,122000.0,158000.0,DebtCon,Office,2.0,0.0,1.0,374.03,1.0,42.5,34.82,Good
0,19000,145800.0,190300.0,DebtCon,ProfExe,13.0,0.0,0.4494423791821561,109.67,1.0,24.0,34.82,Good
1,19000,42000.0,64000.0,DebtCon,Mgr,9.0,0.0,0.0,30.47,3.0,8.0,34.82,Default
1,19000,64758.0,119780.0,DebtCon,ProfExe,19.0,0.0,4.0,349.0,0.0,20.0,34.82,Default
1,19000,46300.0,72000.0,DebtCon,ProfExe,5.0,1.0,1.0,215.03,5.0,24.0,34.82,Default
1,19000,93050.0,118000.0,DebtCon,Office,1.0,0.0,0.0,40.57,0.0,10.0,34.82,Default
1,19000,105200.0,130000.0,HomeImp,Self,5.0,1.0,0.0,237.43,1.0,27.0,34.82,Default
0,19000,159306.0,200447.375,DebtCon,Office,13.0,0.0,0.0,214.03,1.0,32.0,34.82,Good
1,19000,100670.0,122581.0,DebtCon,Mgr,10.0,0.0,0.4494423791821561,81.25,0.0,27.0,41.86,Default
1,19000,24658.0,47027.0,HomeImp,Mgr,19.0,0.0,0.0,159.11,4.0,31.0,53.55,Default
0,19000,105729.0,172555.0,DebtCon,Office,6.0,0.0,0.0,216.44,4.0,23.0,41.05,Good
0,19100,105111.0,176829.0,DebtCon,Office,6.0,0.0,0.0,211.4,4.0,24.0,41.41,Good
0,19100,129111.0,197592.0,HomeImp,ProfExe,12.0,0.0,0.0,207.16,0.0,21.0,36.14,Good
0,19100,48730.0,115967.0,DebtCon,ProfExe,15.0,0.0,0.0,264.92,0.0,19.0,25.41,Good
0,19100,22094.0,61820.0,HomeImp,ProfExe,5.0,0.0,0.0,201.14,0.0,13.0,28.89,Good
0,19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.82,4.0,19.0,33.04,Good
1,19200,62334.0,91300.0,DebtCon,Mgr,8.0,0.0,1.0,92.33,4.0,13.0,34.82,Default
0,19200,73339.0,95426.0,DebtCon,Office,1.0,0.0,0.0,169.98,4.0,19.0,33.3,Good
0,19200,83591.0,109772.0,HomeImp,ProfExe,4.0,0.0,0.0,101.5,1.0,25.0,37.08,Good
0,19200,96401.0,115545.0,DebtCon,ProfExe,7.0,0.0,0.0,128.71,1.0,20.0,22.19,Good
0,19200,153722.0,199812.0,DebtCon,ProfExe,13.0,0.0,0.4494423791821561,121.94,0.0,24.0,29.8,Good
0,19200,57728.0,96552.0,DebtCon,Office,0.0,0.0,0.0,80.6,0.0,23.0,37.51,Good
0,19200,31307.0,60202.0,DebtCon,ProfExe,18.0,0.0,0.0,170.58,1.0,20.0,35.6,Good
1,19300,109000.0,135000.0,DebtCon,Office,3.0,0.0,0.0,98.43,5.0,14.0,34.82,Default
0,19300,83141.0,112096.0,DebtCon,Mgr,15.0,0.0,0.0,255.79,5.0,31.0,35.51,Good
0,19300,84425.0,119351.0,DebtCon,Mgr,15.0,0.0,0.0,238.67,4.0,31.0,38.3,Good
0,19300,50554.0,76140.0,DebtCon,Mgr,9.0,2.0,0.0,78.28,3.0,27.0,36.03,Good
0,19300,148542.0,195791.0,DebtCon,ProfExe,12.0,0.0,0.4494423791821561,110.33,0.0,23.0,30.54,Good
0,19300,31950.0,53814.0,DebtCon,ProfExe,17.0,0.0,0.0,178.46,1.0,20.0,37.13,Good
1,19300,27747.0,43740.0,DebtCon,Office,7.0,1.0,0.0,167.66,1.0,16.0,35.09,Default
0,19300,76807.0,103026.0,HomeImp,Mgr,13.0,0.0,0.0,169.25,0.0,27.0,34.88,Good
0,19300,99714.0,126965.0,HomeImp,Mgr,0.0,0.0,1.0,301.75,1.0,20.0,43.29,Good
1,19300,152000.0,182000.0,HomeImp,Self,1.0,0.0,0.4494423791821561,173.47,1.0,20.0,34.82,Default
0,19300,98769.0,121140.0,HomeImp,Mgr,0.0,0.0,1.0,313.92,0.0,20.0,43.09,Good
0,19300,146465.0,192854.0,DebtCon,ProfExe,13.0,0.0,0.4494423791821561,110.65,1.0,23.0,29.98,Good
0,19300,91004.0,116827.0,DebtCon,ProfExe,6.0,0.0,0.0,163.28,1.0,20.0,20.21,Good
0,19300,72752.0,106084.0,DebtCon,Office,11.0,0.0,0.0,193.71,1.0,13.0,30.69,Good
0,19400,159306.0,200447.375,DebtCon,ProfExe,9.0,0.0,0.0,264.7,1.0,37.0,25.63,Good
0,19400,51360.0,76100.0,DebtCon,Office,1.0,0.0,0.0,222.83,0.0,11.0,36.26,Good
0,19400,109812.0,172705.0,DebtCon,Office,5.0,0.0,0.0,204.11,3.0,23.0,43.34,Good
0,19400,110745.0,173474.0,DebtCon,Office,6.0,0.0,0.0,217.41,4.0,23.0,42.22,Good
1,19400,159306.0,200447.375,HomeImp,ProfExe,12.0,0.0,0.0,214.37,0.0,26.0,34.82,Default
0,19400,52677.0,80424.0,DebtCon,Mgr,9.0,2.0,0.0,65.85,2.0,28.0,34.95,Good
0,19500,94543.0,127718.0,DebtCon,ProfExe,11.0,0.0,0.4494423791821561,132.41,1.0,24.0,30.86,Good
1,19500,100077.0,122352.0,DebtCon,Office,3.0,0.0,0.0,58.86,0.0,9.0,38.12,Default
0,19500,92663.0,152627.0,HomeImp,ProfExe,3.0,0.0,0.0,106.71,0.0,16.0,35.37,Good
0,19500,98718.0,122659.0,HomeImp,Mgr,0.0,0.0,1.0,324.26,0.0,20.0,42.55,Good
0,19500,88909.0,140092.0,DebtCon,Mgr,13.0,0.0,0.0,163.56,1.0,25.0,33.01,Good
0,19500,105000.0,138375.0,DebtCon,Office,12.0,0.0,2.0,219.13,0.0,25.0,34.82,Good
1,19500,47000.0,70000.0,DebtCon,Mgr,15.0,0.0,0.0,220.17,5.0,21.0,34.82,Default
0,19500,8861.0,170687.0,HomeImp,Mgr,23.0,0.0,0.0,76.79,2.0,20.0,31.58,Good
0,19500,58474.0,89240.0,DebtCon,Office,6.0,0.0,0.4494423791821561,172.87,1.0,15.0,38.82,Good
0,19500,48835.0,72566.0,DebtCon,ProfExe,9.0,0.0,0.0,191.28,1.0,42.0,39.61,Good
0,19500,10506.0,70945.0,DebtCon,Office,7.0,0.0,0.0,247.79,0.0,22.0,39.76,Good
0,19500,100446.0,121516.0,HomeImp,Mgr,0.0,0.0,0.0,306.11,1.0,20.0,43.02,Good
0,19600,64000.0,90000.0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,34.82,Good
1,19600,94419.0,123705.0,DebtCon,Self,19.0,0.0,2.0,92.74,0.0,22.0,53.79,Default
1,19600,109500.0,136000.0,DebtCon,ProfExe,12.0,2.0,0.0,183.97,3.0,32.0,34.82,Default
0,19600,85984.0,112721.0,DebtCon,Mgr,18.0,0.0,0.0,239.14,4.0,31.0,36.03,Good
0,19600,128876.0,162994.0,DebtCon,Office,2.0,0.0,1.0,382.31,1.0,42.5,36.07,Good
0,19700,49793.0,113200.0,DebtCon,ProfExe,16.0,0.0,0.0,251.1,0.0,19.0,25.03,Good
1,19700,62351.0,84624.0,DebtCon,Mgr,0.0,1.0,0.0,88.13,1.0,22.0,53.79,Default
0,19700,93040.0,113362.0,DebtCon,ProfExe,6.0,0.0,0.0,135.81,3.0,21.0,19.7,Good
0,19700,32989.0,75950.0,DebtCon,ProfExe,9.0,0.0,0.0,283.1,0.0,19.0,34.82,Good
0,19700,60999.0,89841.0,DebtCon,Office,0.0,0.0,0.0,82.1,0.0,22.0,36.28,Good
0,19700,105135.0,147353.0,DebtCon,Office,11.0,0.0,2.0,225.7,0.0,24.0,43.01,Good
0,19700,70709.0,97394.0,DebtCon,Mgr,0.0,0.0,0.0,94.86,0.0,17.0,25.56,Good
0,19800,73557.0,95770.0,DebtCon,Mgr,0.0,0.0,0.0,70.03,0.0,17.0,25.6,Good
0,19800,51454.0,68073.0,HomeImp,Office,1.0,0.0,0.0,130.97,0.0,17.0,32.3,Good
0,19800,99137.0,121781.0,HomeImp,Mgr,4.0,0.0,1.0,302.13,1.0,20.0,39.51,Good
0,19800,65021.0,95188.0,DebtCon,Mgr,1.0,0.0,0.0,73.08,0.0,16.0,27.44,Good
0,19800,69174.0,95154.0,HomeImp,ProfExe,6.0,0.0,0.0,59.46,0.0,16.0,31.25,Good
0,19900,90966.0,154351.0,HomeImp,ProfExe,4.0,0.0,0.0,103.98,0.0,17.0,35.41,Good
0,19900,128219.0,162012.0,DebtCon,Office,1.0,0.0,0.0,374.02,1.0,42.5,37.89,Good
0,19900,159306.0,200447.375,DebtCon,Office,12.0,0.0,0.0,217.64,0.0,32.0,41.55,Good
0,19900,64620.0,91504.0,DebtCon,Office,6.0,0.0,0.4494423791821561,178.57,1.0,16.0,37.73,Good
0,19900,96435.0,130019.0,DebtCon,Office,27.0,0.0,0.0,274.28,3.0,16.0,32.47,Good
